StockNumber,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
PG702,12/10/2012,47.73945385,47.90037822,47.48756712,47.5365448,6537400,0,0,
JNJ702,12/10/2012,48.04356923,48.27610759,47.7758012,47.89559174,8685500,0,0,
SPY701,11/10/2012,115.3730792,115.5410105,114.613417,114.6374054,123601500,0,0,0
PG701,11/10/2012,47.80942261,47.85140195,47.45258217,47.57852554,6600700,0,0,
JNJ701,11/10/2012,48.0647081,48.1281301,47.81807895,47.89559174,9505500,0,0,
SPY700,10/10/2012,115.2930797,115.405042,114.4214675,114.5734024,124247500,0,0,0
PG700,10/10/2012,48.13127127,48.23622496,47.54353383,47.67647552,8937500,0,0,
JNJ700,10/10/2012,48.18450073,48.26201352,47.9026419,48.07175827,10710100,0,0,
SPY699,09/10/2012,116.3726832,116.468637,115.2691659,115.3091507,148872900,0,0,0
PG699,09/10/2012,48.22221057,48.47409719,47.94233596,48.06827927,8200100,0,0,
JNJ699,09/10/2012,48.35362785,48.60025704,47.98720272,48.20565033,15365900,0,0,
SPY698,08/10/2012,116.4286671,116.8444749,116.1967625,116.4606476,78415400,0,0,0
PG698,08/10/2012,48.61405078,48.61405078,48.20123441,48.34816742,6577000,0,0,
JNJ698,08/10/2012,49.04419237,49.07942741,48.74118923,48.93144989,6444600,0,0,
SPY697,05/10/2012,117.4761289,117.6760406,116.5085508,116.8603973,124842100,0,0,0
PG697,05/10/2012,48.82395928,48.87293695,48.56507956,48.71900558,6907800,0,0,
JNJ697,05/10/2012,48.94553528,49.14283863,48.84688361,49.079422,9429900,0,0,
SPY696,04/10/2012,116.460578,117.0203284,116.300651,116.8524094,124311600,0,0,0
PG696,04/10/2012,48.53009131,48.82395736,48.49510497,48.54408264,7792700,0,0,
JNJ696,04/10/2012,48.69186638,48.97373066,48.62844974,48.81165695,9395900,0,0,
SPY695,03/10/2012,115.8608936,116.2926978,115.2531661,116.0208206,121283100,0,0,0
PG695,03/10/2012,48.29218684,48.6560255,48.08928318,48.3971405,8869500,0,0,
JNJ695,03/10/2012,48.75527418,48.84687776,48.43113224,48.62138748,8557900,0,0,
SPY694,02/10/2012,115.8848998,116.0688153,115.0132871,115.5490494,113422200,0,0,0
PG694,02/10/2012,48.64903226,48.78197394,47.94234986,48.13126755,11241400,0,0,
JNJ694,02/10/2012,48.70595616,48.81869863,48.367718,48.59320831,10062700,0,0,
SPY693,01/10/2012,115.5650233,116.5006092,115.1571954,115.4290848,135911200,0,0,0
PG693,01/10/2012,48.50910086,48.81695824,48.34817117,48.59305954,8588600,0,0,
JNJ693,01/10/2012,48.56502753,48.93849541,48.56502753,48.71300507,9647200,0,0,
SPY692,28/09/2012,115.2211598,115.5969949,114.7173903,115.125206,150696100,0,0,0
PG692,28/09/2012,48.45312084,48.57206585,48.02631314,48.53008652,8955100,0,0,
JNJ692,28/09/2012,48.45932634,48.649587,48.26907105,48.5579834,10293200,0,0,
SPY691,27/09/2012,115.061222,115.9248423,114.7573522,115.6609573,111830300,0,0,0
PG691,27/09/2012,48.56505998,48.67000829,48.32016636,48.48809433,6773100,0,0,
JNJ691,27/09/2012,48.68480176,48.86801428,48.54387236,48.62843323,8253200,0,0,
SPY690,26/09/2012,115.2051722,115.2371527,114.3095591,114.5814362,146502200,0,0,0
PG690,26/09/2012,48.62103064,48.87291726,48.48809433,48.48809433,7698400,0,0,
JNJ690,26/09/2012,48.97371638,48.97371638,48.59320052,48.62138748,9971900,0,0,
SPY689,25/09/2012,116.7165547,116.9404551,115.1972172,115.2292099,133165200,0,0,0
PG689,25/09/2012,48.76799048,48.95690821,48.65604377,48.69102478,10026700,0,0,
JNJ689,25/09/2012,48.62843206,49.0723645,48.62843206,48.84687424,11625400,0,0,
SPY688,24/09/2012,116.0687967,116.7325054,115.980835,116.4686203,95682000,0,0,0
PG688,24/09/2012,48.51608048,48.87292077,48.44611315,48.80995178,8361000,0,0,
JNJ688,24/09/2012,48.53682661,48.76231689,48.48750078,48.62138748,9082100,0,0,
SPY687,21/09/2012,117.2602323,117.2842208,116.5965239,116.6445007,108737500,1,0,0
PG687,21/09/2012,48.76797412,48.85893646,48.54407544,48.57206345,20290300,0,0,
JNJ687,21/09/2012,48.65664976,48.87509208,48.50866681,48.66369247,19064400,0,0,
SPY686,20/09/2012,116.1523965,116.7568968,115.834241,116.6932755,154009800,0,0,0
PG686,20/09/2012,48.35517295,48.7260047,48.35517295,48.67002869,8652700,0,0,
JNJ686,20/09/2012,48.20564916,48.61434665,48.14927524,48.55093002,8704000,0,0,
SPY685,19/09/2012,116.756947,117.0592033,116.4547027,116.6853638,128318300,0,0,0
PG685,19/09/2012,48.34816914,48.68401985,48.29219313,48.46012115,8682900,0,0,
JNJ685,19/09/2012,48.44523071,48.56502126,48.33953094,48.33953094,9911300,0,0,
SPY684,18/09/2012,116.5183255,116.7728475,116.3274248,116.6217194,98326600,0,0,0
PG684,18/09/2012,48.41115068,48.76099277,48.35517466,48.43214035,12833500,0,0,
JNJ684,18/09/2012,47.97310835,48.3888539,47.96606026,48.3042984,8063100,0,0,
SPY683,17/09/2012,116.8762638,117.0751141,116.4228793,116.717186,119427800,0,0,0
PG683,17/09/2012,48.19423616,48.45312119,48.18024483,48.45312119,11274600,0,0,
JNJ683,17/09/2012,48.26202336,48.41000089,47.91674246,48.09290695,11584100,0,0,
SPY682,14/09/2012,116.8285385,117.8068786,116.7330821,117.1148834,169777000,0,0,0
PG682,14/09/2012,48.14526588,48.43213895,48.11727787,48.39015961,12269800,0,0,
JNJ682,14/09/2012,48.55797982,48.55797982,47.97311246,48.24792862,13024000,0,0,
SPY681,13/09/2012,114.8320781,116.955798,114.5298338,116.5978699,225470200,0,0,0
PG681,13/09/2012,47.50154833,48.2642067,47.50154833,48.21522903,10495400,0,0,
JNJ681,13/09/2012,47.9237876,48.74118801,47.91673952,48.61434937,13006300,0,0,
SPY680,12/09/2012,114.8479385,114.9752056,114.4581877,114.8479385,87640900,0,0,0
PG680,12/09/2012,47.82340046,47.99132313,47.61349846,47.64847946,6896000,0,0,
JNJ680,12/09/2012,48.177456,48.24087262,47.93786955,48.02243042,8230700,0,0,
SPY679,11/09/2012,114.2196293,114.8320796,114.1878065,114.4662018,88760000,0,0,0
PG679,11/09/2012,47.87937438,48.0333057,47.63448605,47.76042938,8840900,0,0,
JNJ679,11/09/2012,48.17041462,48.30430135,48.04357599,48.05766678,8821700,0,0,
SPY678,10/09/2012,114.6889047,114.887755,114.1082652,114.1480255,86458500,0,0,0
PG678,10/09/2012,47.86540404,47.98434908,47.66249496,47.9353714,8920600,0,0,
JNJ678,10/09/2012,47.90968857,48.24792672,47.7969461,48.04357529,11441300,0,0,
SPY677,07/09/2012,114.5457358,114.8479922,114.4423419,114.8002701,107272100,0,0,0
PG677,07/09/2012,47.69047472,47.99833212,47.56453136,47.94235611,12656300,0,0,
JNJ677,07/09/2012,47.89558676,47.92377371,47.57848755,47.83216476,8403300,0,0,
SPY676,06/09/2012,112.7560638,114.3627775,112.7481141,114.3548279,158272500,0,0,0
PG676,06/09/2012,47.35463085,47.75345067,47.29865483,47.74645233,13200500,0,0,
JNJ676,06/09/2012,47.71239343,48.07177053,47.62783254,47.80399704,13075500,0,0,
SPY675,05/09/2012,112.2231453,112.5254016,111.8572676,112.0799789,100660300,0,0,0
PG675,05/09/2012,47.02576533,47.25666235,47.02576533,47.08174133,7741100,0,0,
JNJ675,05/09/2012,47.52213205,47.82513518,47.31073253,47.40233612,9266000,0,0,
SPY674,04/09/2012,112.1833647,112.5174438,111.4595589,112.175415,120226200,0,0,0
PG674,04/09/2012,47.03276713,47.20768815,46.8858341,47.15871048,7628600,0,0,
JNJ674,04/09/2012,47.55736633,47.59260138,47.19094654,47.395298,8402700,0,0,
SPY673,31/08/2012,112.3822177,112.8037915,111.6425005,112.2788239,151970400,0,0,0
PG673,31/08/2012,46.97680107,47.19370148,46.80188,47.01178741,10088600,0,0,
JNJ673,31/08/2012,47.52917029,47.84626955,47.32482424,47.5150795,10151800,0,0,
SPY672,30/08/2012,112.0719853,112.1038081,111.5072574,111.7458801,96589900,0,0,0
PG672,30/08/2012,46.62694959,46.83685696,46.61295826,46.79487228,7285600,0,0,
JNJ672,30/08/2012,47.37413874,47.50097734,47.10636537,47.36004257,9672700,0,0,
SPY671,29/08/2012,112.5652204,112.8595151,112.2470525,112.5572586,65421300,0,0,0
PG671,29/08/2012,46.85784347,47.00477648,46.73889846,46.78787613,6752200,0,0,
JNJ671,29/08/2012,47.40938302,47.79694701,47.25435742,47.47280502,9609500,0,0,
SPY670,28/08/2012,112.2947449,112.8197127,112.1277175,112.4697342,75689600,0,0,0
PG670,28/08/2012,46.78787513,47.03276348,46.77387846,46.8718338,7605400,0,0,
JNJ670,28/08/2012,47.4305183,47.70533443,47.36710167,47.57145309,6750800,0,0,
SPY669,27/08/2012,112.8594346,113.0105627,112.4219617,112.5810394,68785900,0,0,0
PG669,27/08/2012,46.82986336,47.13772612,46.78088568,46.95580673,6419600,0,0,
JNJ669,27/08/2012,47.59258901,47.888544,47.55031127,47.55735397,8761000,0,0,
SPY668,24/08/2012,111.6027793,112.8117929,111.531196,112.5572586,99481200,0,0,0
PG668,24/08/2012,46.59896383,47.00478192,46.41005146,46.8928299,8580200,0,0,
JNJ668,24/08/2012,47.36710437,47.80398883,47.31777854,47.63487244,11297500,1,0,
SPY667,23/08/2012,112.5254071,112.5333567,111.7061448,111.881134,111466400,0,0,0
PG667,23/08/2012,46.7389094,46.75989908,46.59197102,46.65494537,8006500,0,0,
JNJ667,23/08/2012,47.3455866,47.45032921,47.17798778,47.30368423,9062700,0,0,
SPY666,22/08/2012,112.4697309,112.986749,112.2072592,112.8038101,133243500,0,0,0
PG666,22/08/2012,46.57797691,46.78088597,46.53599757,46.77388763,7749600,0,0,
JNJ666,22/08/2012,47.22686192,47.43635775,47.15703175,47.31066132,8230900,0,0,
SPY665,21/08/2012,113.3765157,113.8139889,112.509531,112.7561035,105581100,0,0,0
PG665,21/08/2012,46.71090251,46.97678049,46.65492651,46.71789551,9145400,0,0,
JNJ665,21/08/2012,47.26877751,47.65983082,47.21989584,47.33162308,9544900,0,0,
SPY664,20/08/2012,112.9310363,113.1219369,112.6208304,113.0980759,78255700,0,0,0
PG664,20/08/2012,46.829858,46.91382201,46.56397995,46.70391464,8938700,0,0,
JNJ664,20/08/2012,47.34558853,47.37351634,47.2548045,47.27575302,12645200,0,0,
SPY663,17/08/2012,113.1299214,113.1856053,112.8356268,113.0901489,90813700,0,0,0
PG663,17/08/2012,46.78788438,47.0887488,46.61995632,46.8788414,9394300,0,0,
JNJ663,17/08/2012,47.56903697,47.610934,47.14306603,47.34557724,11999500,0,0,
SPY662,16/08/2012,112.2708644,113.0742274,111.9924813,112.9390106,112014200,0,0,0
PG662,16/08/2012,46.58497532,46.8788414,46.49401295,46.8788414,10165100,0,0,
JNJ662,16/08/2012,47.79250728,47.79948657,47.49921199,47.62490845,13518500,0,0,
SPY661,15/08/2012,111.8652668,112.30274,111.7936835,112.1118393,71085900,0,0,0
PG661,15/08/2012,46.78087684,46.82285618,46.57096949,46.6269455,9873600,0,0,
JNJ661,15/08/2012,47.84138495,48.071824,47.69473998,47.7296524,9349100,0,0,
SPY660,14/08/2012,112.3822205,112.4538159,111.6504529,111.98452,102379400,0,0,0
PG660,14/08/2012,46.5499709,46.87182487,46.31208093,46.68991089,8887400,0,0,
JNJ660,14/08/2012,48.00199341,48.00897803,47.83439993,47.93216324,8217800,0,0,
SPY659,13/08/2012,111.8334112,112.0242997,111.3879763,111.9686279,79426900,0,0,0
PG659,13/08/2012,46.5709777,46.7039194,46.42404466,46.51500702,6633900,0,0,
JNJ659,13/08/2012,47.75758731,47.86931985,47.60395772,47.80646896,7199200,0,0,
SPY658,10/08/2012,111.3879914,112.0640874,111.2050525,112.0243149,99792700,0,0,0
PG658,10/08/2012,46.65492651,46.71789551,46.3260742,46.71789551,7293600,0,0,
JNJ658,10/08/2012,47.56904313,47.98104489,47.56904313,47.93216324,7645000,0,0,
SPY657,09/08/2012,111.5868202,112.0640657,111.4754645,111.8413544,90291700,0,0,0
PG657,09/08/2012,46.59195023,46.82984554,46.45901391,46.68991089,9677800,0,0,
JNJ657,09/08/2012,47.71569052,47.93915029,47.60395797,47.7087059,7764200,0,0,
SPY656,08/08/2012,111.236824,111.8731351,111.2050012,111.7458801,89754700,0,0,0
PG656,08/08/2012,46.18613976,46.73889073,46.15115343,46.68291473,9673200,0,0,
JNJ656,08/08/2012,47.68775536,47.87629737,47.63887371,47.7296524,6573100,0,0,
SPY655,07/08/2012,111.4992966,112.0878976,111.3799913,111.6106644,109545100,0,0,0
PG655,07/08/2012,46.12317293,46.49400464,46.11617994,46.33308029,10463300,0,0,
JNJ655,07/08/2012,48.0508757,48.14165972,47.63188931,47.68775558,11268400,0,0,
SPY654,06/08/2012,111.1334237,111.4913517,111.0061567,111.0538788,86326200,0,0,0
PG654,06/08/2012,45.64039472,46.34707179,45.61939971,46.04620743,10034400,0,0,
JNJ654,06/08/2012,48.30924827,48.42097548,48.02992227,48.07181931,8723200,0,0,
SPY653,03/08/2012,110.2108213,111.0698563,108.7154627,110.8391953,157825000,0,0,0
PG653,03/08/2012,45.27655272,46.10917842,45.26955438,45.82930374,15279100,0,0,
JNJ653,03/08/2012,48.16958595,48.40700958,48.10673507,48.26734924,10898800,0,0,
SPY652,02/08/2012,108.6120106,109.423323,107.8404706,108.6835938,199556600,0,0,0
PG652,02/08/2012,44.54188528,44.76578396,44.24801927,44.43693161,9462400,0,0,
JNJ652,02/08/2012,48.0508925,48.1696097,47.49922485,47.79949951,13536000,0,0,
SPY651,01/08/2012,110.3221814,110.3460425,109.2881571,109.4392853,138293800,0,0,0
PG651,01/08/2012,45.38851007,45.45847742,44.70981563,44.78678131,7782900,0,0,
JNJ651,01/08/2012,48.51874908,48.70729109,48.35813488,48.44891357,11681700,0,0,
SPY650,31/07/2012,110.1550951,110.4573392,109.5346832,109.5346832,120575900,0,0,0
PG650,31/07/2012,45.33252521,45.47245987,45.12961622,45.15760422,9327200,0,0,
JNJ650,31/07/2012,48.35812961,48.57460473,48.25338169,48.33718109,10313900,0,0,
SPY649,30/07/2012,110.1789813,110.831204,109.980131,110.3062363,106782000,0,0,0
PG649,30/07/2012,45.40249784,45.68237253,45.12962148,45.54943085,8388600,0,0,
JNJ649,30/07/2012,48.44193797,48.63746461,48.29529299,48.49779892,8379500,0,0,
SPY648,27/07/2012,108.8824734,110.6164544,108.2859225,110.3062363,236768900,0,0,0
PG648,27/07/2012,45.2555632,45.66837422,45.1715992,45.54243088,11141800,0,0,
JNJ648,27/07/2012,48.14864634,48.65841683,48.10674929,48.54668427,14015900,0,0,
SPY647,26/07/2012,108.0870649,108.5404494,107.5859583,108.3097763,156526500,0,0,0
PG647,26/07/2012,45.19259383,45.54943421,45.08764548,45.17160416,10472200,0,0,
JNJ647,26/07/2012,47.69474124,48.16959391,47.63189035,48.00199509,16477200,0,0,
SPY646,25/07/2012,106.7508141,107.0291973,105.9872235,106.5519638,129122300,0,0,0
PG646,25/07/2012,44.86374633,44.99668268,44.70281664,44.79377365,9424700,0,0,
JNJ646,25/07/2012,47.25481061,47.49921894,47.05928394,47.15704727,9882200,0,0,
SPY645,24/07/2012,107.5303125,107.5780347,105.8122427,106.5280991,173301200,0,0,0
PG645,24/07/2012,45.11563303,45.17860204,44.58387162,44.79377365,8271700,0,0,
JNJ645,24/07/2012,47.55507588,47.65982381,46.78693327,47.03134155,12145700,0,0,
SPY644,23/07/2012,106.957615,108.4768344,106.4565083,107.4507599,145210900,0,0,0
PG644,23/07/2012,45.05966786,45.28356661,44.94072282,45.05266953,10711100,0,0,
JNJ644,23/07/2012,47.58301746,47.70172932,47.2408458,47.56206894,11771400,0,0,
SPY643,20/07/2012,108.9301824,109.097222,108.4290879,108.5483932,142904500,0,0,0
PG643,20/07/2012,45.14361189,45.42348657,45.05965322,45.29055023,10121500,0,0,
JNJ643,20/07/2012,48.42794889,48.43493351,47.72963671,47.92516327,13964600,0,0,
SPY642,19/07/2012,109.4869646,109.9085262,109.1369983,109.5505981,129847300,0,0,0
PG642,19/07/2012,45.44449355,45.52845759,45.15062742,45.42350388,8077600,0,0,
JNJ642,19/07/2012,48.35813472,48.67237318,48.16959271,48.55366135,13499500,0,0,
SPY641,18/07/2012,108.2063894,109.4790364,108.142768,109.2642746,113349700,0,0,0
PG641,18/07/2012,45.36052922,45.57742962,45.02467845,45.35353088,13387400,1,0,
JNJ641,18/07/2012,48.0019849,48.5047706,47.94612397,48.44192505,15616200,0,0,
SPY640,17/07/2012,108.150701,108.6836183,107.0212328,108.460907,138860300,0,0,0
PG640,17/07/2012,44.83863566,45.36582408,44.76927002,45.33113861,12565600,0,0,
JNJ640,17/07/2012,47.37351441,48.30925587,47.21290553,48.18355942,24201900,0,0,
SPY639,16/07/2012,107.7291532,108.0393592,107.2996297,107.7211914,97525200,0,0,0
PG639,16/07/2012,44.82475368,45.08834518,44.56115689,44.95654678,10675900,0,0,
JNJ639,16/07/2012,47.81346875,47.98804691,47.73665393,47.79949951,12921500,0,0,
SPY638,13/07/2012,106.4724304,108.0870942,106.456519,107.9757385,129642600,0,0,0
PG638,13/07/2012,44.34611382,45.60858704,44.23512725,45.15076447,29170000,0,0,
JNJ638,13/07/2012,47.33859698,48.00199161,47.29669994,47.91121292,13238800,0,0,
SPY637,12/07/2012,106.0905835,106.766667,105.4701717,106.1939774,143583200,0,0,0
PG637,12/07/2012,43.59003801,44.58197947,43.49292504,44.1865921,37140900,0,0,
JNJ637,12/07/2012,47.21987312,47.56902922,47.09417671,47.28271866,16484200,0,0,
SPY636,11/07/2012,106.7507939,107.0609999,106.0906095,106.7110214,141733400,0,0,0
PG636,11/07/2012,42.8478159,42.8478159,42.29981827,42.59115982,9975600,0,0,
JNJ636,11/07/2012,47.50619924,47.56206552,47.28972407,47.41542053,12026100,0,0,
SPY635,10/07/2012,108.1825414,108.3575307,106.3292547,106.6951447,167884800,0,0,0
PG635,10/07/2012,42.80619089,42.93798931,42.65358594,42.82006454,8651900,0,0,
JNJ635,10/07/2012,47.46428673,47.55506541,47.30367256,47.40143585,12851800,0,0,
SPY634,09/07/2012,107.6814196,107.8325478,107.1405405,107.6336975,103780500,0,0,0
PG634,09/07/2012,42.39693244,42.86862628,42.39693244,42.6952095,33492400,0,0,
JNJ634,09/07/2012,47.30368994,47.45731955,47.22687513,47.33162308,12485900,0,0,
SPY633,06/07/2012,107.75304,107.9916629,107.259895,107.7689514,151192100,0,0,0
PG633,06/07/2012,42.46628955,42.58421165,42.21656903,42.50790787,36773400,0,0,
JNJ633,06/07/2012,47.14307369,47.40144588,47.03832576,47.23385239,9758000,0,0,
SPY632,05/07/2012,108.8904121,109.6062804,108.4052169,108.8029175,126177500,0,0,0
PG632,05/07/2012,42.61889146,42.72987805,42.44547474,42.55646133,35413700,0,0,
JNJ632,05/07/2012,47.42938641,47.59000063,47.33162308,47.33162308,11857800,0,0,
SPY631,03/07/2012,108.5563597,109.375622,108.445004,109.2960892,80450000,0,0,0
PG631,03/07/2012,42.4038724,42.59116285,42.18883464,42.56341553,4817400,0,0,
JNJ631,03/07/2012,47.4573135,47.56904605,47.28972001,47.51317978,8902400,0,0,
SPY630,02/07/2012,108.5563086,108.6915253,107.7927306,108.5801697,129524500,0,0,0
PG630,02/07/2012,42.34143189,42.49403682,42.161077,42.44548035,8914300,0,0,
JNJ630,02/07/2012,47.08022983,47.48525238,47.02436355,47.48525238,12552700,0,0,
SPY629,29/06/2012,107.5382287,108.3893137,107.2598456,108.254097,212250900,0,0,0
PG629,29/06/2012,42.07089582,42.50096853,41.99459205,42.48709488,13301800,0,0,
JNJ629,29/06/2012,46.99642115,47.27574181,46.93357027,47.17797852,18286000,0,0,
SPY628,28/06/2012,105.2235916,105.780382,104.420241,105.6212921,169242100,0,0,0
PG628,28/06/2012,41.41192241,41.82118607,41.15526635,41.82118607,9207600,0,0,
JNJ628,28/06/2012,46.58443047,46.78694176,46.39588843,46.74504471,12110900,0,0,
SPY627,27/06/2012,105.327033,106.1303839,104.9691049,105.923584,108088000,0,0,0
PG627,27/06/2012,41.09283942,41.62002524,41.03040927,41.60615158,11454100,0,0,
JNJ627,27/06/2012,46.38190768,46.92659049,46.34001064,46.6751976,17594200,0,0,
SPY626,26/06/2012,104.7543242,105.2952032,104.1418619,104.9770355,141634000,0,0,0
PG626,26/06/2012,41.23851157,41.32868904,40.97491732,41.11365128,8794100,0,0,
JNJ626,26/06/2012,46.47967173,46.57045575,46.37492913,46.38190842,11100000,0,0,
SPY625,25/06/2012,105.0327422,105.0725147,104.0782631,104.4521027,146375700,0,0,0
PG625,25/06/2012,41.30093102,41.57146071,41.09976697,41.14138794,11745100,0,0,
JNJ625,25/06/2012,46.27018878,46.528561,46.18638936,46.43778229,13734500,0,0,
SPY624,22/06/2012,105.8917749,106.353109,105.4861124,106.1542587,130029200,0,0,0
PG624,22/06/2012,41.46046187,41.8281044,41.45352372,41.50208282,14395600,0,0,
JNJ624,22/06/2012,46.54951067,46.76598583,46.45174203,46.52855682,18965700,0,0,
SPY623,21/06/2012,107.8881915,107.9995472,105.2554162,105.3429108,205272200,0,0,0
PG623,21/06/2012,41.869743,41.9529823,41.44660568,41.44660568,18876100,0,0,
JNJ623,21/06/2012,46.47270211,46.7659921,46.20036064,46.36096954,24545300,0,0,
SPY622,20/06/2012,107.9439068,108.2541128,106.7985271,107.7609558,206451800,0,0,0
PG622,20/06/2012,42.23737066,42.23737066,41.43965543,41.89053726,39133900,0,0,
JNJ622,20/06/2012,46.63330811,46.78693771,46.40984832,46.78693771,21254600,0,0,
SPY621,19/06/2012,107.4427759,108.3733937,106.8780359,107.9359207,137382600,0,0,0
PG621,19/06/2012,43.29174904,43.52759588,43.07671136,43.15301514,12844900,0,0,
JNJ621,19/06/2012,46.367948,46.75900127,46.34001487,46.59140778,23615400,0,0,
SPY620,18/06/2012,106.249709,107.1644157,106.0110862,106.9019318,131360900,0,0,0
PG620,18/06/2012,43.39580939,43.52760517,42.86168547,43.20851898,10289300,0,0,
JNJ620,18/06/2012,45.96292248,46.36096034,45.96292248,46.29811478,25750000,0,0,
SPY619,15/06/2012,106.090644,106.7905889,105.8679325,106.6951447,169444500,1,0,0
PG619,15/06/2012,44.06866071,44.16577366,43.36805825,43.61777878,14126800,0,0,
JNJ619,15/06/2012,46.01878915,46.1584495,45.74644774,46.09560394,25992800,0,0,
SPY618,14/06/2012,104.7207553,106.0343177,104.4358865,105.6149292,230615500,0,0,0
PG618,14/06/2012,43.53454423,43.99930254,43.4929259,43.82588577,8389100,0,0,
JNJ618,14/06/2012,44.93640525,45.91404375,44.89450821,45.70454788,34314900,0,0,
SPY617,13/06/2012,104.8711405,105.5279219,104.1510536,104.5071487,172223900,0,0,0
PG617,13/06/2012,43.43048779,43.5414744,43.19464092,43.40274048,6838500,0,0,
JNJ617,13/06/2012,44.85958444,45.18080749,44.11937505,45.0062294,98440200,0,0,
SPY616,12/06/2012,104.2855592,105.2509475,103.7870478,105.1797333,181931800,0,0,0
PG616,12/06/2012,43.35418602,43.54147642,43.15302196,43.53453827,7814500,0,0,
JNJ616,12/06/2012,43.40710029,44.1822275,43.17665857,44.0495491,26655400,0,0,
SPY615,11/06/2012,106.168873,106.2321785,103.8820132,103.9848862,169756100,0,0,0
PG615,11/06/2012,43.69407812,43.74263459,43.35418018,43.38192749,6345500,0,0,
JNJ615,11/06/2012,43.97274052,44.01463757,43.37219133,43.37917328,12226400,0,0,
SPY614,08/06/2012,104.2222812,105.3459274,103.8899241,105.3221893,143915400,0,0,0
PG614,08/06/2012,43.72877104,43.83281951,43.40274668,43.52760696,7697800,0,0,
JNJ614,08/06/2012,43.67244938,44.02160551,43.52580444,43.97970581,11249500,0,0,
SPY613,07/06/2012,105.6149408,105.6624169,104.2776402,104.4912949,184772700,0,0,0
PG613,07/06/2012,43.06284716,43.5900329,42.81312662,43.53453827,13904700,0,0,
JNJ613,07/06/2012,44.11937863,44.1333452,43.65150793,43.85401917,12959300,0,0,
SPY612,06/06/2012,102.8453993,104.4754775,102.8137405,104.4280014,184202800,0,0,0
PG612,06/06/2012,42.50097537,42.93104814,42.42467158,42.86861801,9622000,0,0,
JNJ612,06/06/2012,43.35821799,43.85401917,43.21855497,43.85401917,11562500,0,0,
SPY611,05/06/2012,101.1678529,102.2835845,101.1124621,102.1332474,164149400,0,0,0
PG611,05/06/2012,42.45936124,42.54260319,42.32756545,42.43161392,7855500,0,0,
JNJ611,05/06/2012,43.40710532,43.56073493,43.29537543,43.44202042,9523400,0,0,
SPY610,04/06/2012,101.5951336,101.8720938,100.6060074,101.3656616,202545800,0,0,0
PG610,04/06/2012,42.79232126,42.79925942,42.38305758,42.59115982,7768200,0,0,
JNJ610,04/06/2012,43.32331316,43.60962121,43.2185652,43.5328064,9200000,0,0,
SPY609,01/06/2012,102.4023041,104.0561209,101.4131775,101.4131775,253240900,0,0,0
PG609,01/06/2012,42.84087896,42.96573925,42.45242708,42.6952095,12728000,0,0,
JNJ609,01/06/2012,43.32330927,43.51185397,43.09286486,43.14174652,12061100,0,0,
SPY608,31/05/2012,104.2223111,104.8078664,103.13822,104.0323944,196186000,0,0,0
PG608,31/05/2012,43.42355406,43.43742772,42.99348125,43.20851898,9268400,0,0,
JNJ608,31/05/2012,43.54675282,43.90987551,43.39312327,43.59563446,13297100,0,0,
SPY607,30/05/2012,104.8948688,105.7890429,104.048183,104.2618256,162370400,0,0,0
PG607,30/05/2012,43.45130522,43.62472199,43.17383998,43.22933197,7493400,0,0,
JNJ607,30/05/2012,43.53280179,43.5747015,43.29537543,43.44202042,9414700,0,0,
SPY606,29/05/2012,105.369654,105.9789472,103.7949605,105.7969513,152883500,0,0,0
PG606,29/05/2012,43.45129455,43.72182422,43.4374209,43.66633224,7401000,0,0,
JNJ606,29/05/2012,43.88194502,43.94479323,43.50485574,43.70736694,10089700,0,0,
SPY605,25/05/2012,104.8315394,105.1243289,104.2776312,104.5308533,135465600,0,0,0
PG605,25/05/2012,43.40967821,43.83975097,43.28481795,43.34724808,7377700,0,0,
JNJ605,25/05/2012,43.90988201,43.97971218,43.49787761,43.65150452,11208500,0,0,
SPY604,24/05/2012,104.9502668,105.1164333,103.9927872,104.8711319,167357600,0,0,0
PG604,24/05/2012,43.3472485,43.68714382,43.16689361,43.40274048,9178100,0,0,
JNJ604,24/05/2012,43.91685833,44.23109938,43.85401012,44.06350327,9309400,1,0,
SPY603,23/05/2012,103.858252,104.8157315,102.8612171,104.6653824,204958400,0,0,0
PG603,23/05/2012,43.70100349,43.73568629,43.03508407,43.27786636,13765400,0,0,
JNJ603,23/05/2012,43.8461584,44.08821026,43.4865366,43.75625229,11269100,0,0,
SPY602,22/05/2012,104.6970366,105.4250321,103.9294736,104.609993,197531200,0,0,0
PG602,22/05/2012,43.99929104,44.08253032,43.68714041,43.80506516,7535500,0,0,
JNJ602,22/05/2012,43.8461646,44.12279496,43.79775422,43.92915344,8409300,0,0,
SPY601,21/05/2012,102.9957484,104.4675689,102.8295699,104.4280014,177861100,0,0,0
PG601,21/05/2012,44.15883273,44.25594567,43.66632989,43.97154236,9553100,0,0,
JNJ601,21/05/2012,43.74933944,44.14354238,43.7424248,43.89457321,8784900,0,0,
SPY600,18/05/2012,103.9532189,104.1352269,102.5130572,102.6634064,319615900,0,0,0
PG600,18/05/2012,44.52648386,44.56810218,43.97848632,44.06172562,11583100,0,0,
JNJ600,18/05/2012,44.17120633,44.19887016,43.63177486,43.81158447,13781300,0,0,
SPY599,17/05/2012,105.1322232,105.2588342,103.4942247,103.5496216,247992900,0,0,0
